dirty_id,dirty_name,clean_id,clean_name,entity_type,pattern
623166,"April 18, 1844,",197281,"April 18, 1844",period,trailing_punct
623172,"April 11, 1845,",606413,"April 11, 1845",period,trailing_punct
623177,"March 11, 1845,",606313,"March 11, 1845",period,trailing_punct
623180,"January 13, 1846,",622908,"January 13, 1846",period,trailing_punct
623190,"Fifty, Minutes:",181198,"Fifty, Minutes",period,trailing_punct
623323,Dana’s,60234,Dana,person,possessive
623426,"January 11, 1846,",622860,"January 11, 1846",period,trailing_punct
623525,Richards’s,60292,Richards,person,possessive
623642,Wight’s,252159,Wight,people,possessive
624142,Hagar’s,18894,Hagar,person,possessive
624283,the Old Testament Prophets:,669320,the Old Testament Prophets,people,trailing_punct
624495,“Kingdom of Israel,110042,Kingdom of Israel,place,leading_quote
624510,Rabbi Hillel’s,588724,Rabbi Hillel,person,possessive
624775,Saddam Hussein’s,777587,Saddam Hussein,person,possessive
624812,Hammurabi’s,421090,Hammurabi,place,possessive
624977,Enoch Enoch,18680,Enoch,person,duplicated_word
624985,David Brooks’s,58801,David Brooks,person,possessive
624994,Brooks’s,98609,Brooks,people,possessive
624998,New Translation of the Bible:,578186,New Translation of the Bible,people,trailing_punct
625041,Brigham Young University's,56825,Brigham Young University,people,possessive
625049,Lisa Campbell’s,625050,Lisa Campbell,person,possessive
625414,Ariel:,39749,Ariel,person,trailing_punct
625599,Rebecca’s,19201,Rebecca,person,possessive
625600,King Jeroboam’s,543534,King Jeroboam,people,possessive
625609,Donald W. Parry’s,104666,Donald W. Parry,person,possessive
625636,Franklin S. Harris’s,93781,Franklin S. Harris,person,possessive
625638,American Fork Seminary’s,625634,American Fork Seminary,people,possessive
625723,Bar Hebraeus’s,444741,Bar Hebraeus,people,possessive
625887,Neill F. Marriott’s,59216,Neill F. Marriott,person,possessive
626283,"Institute for Social Research,",626287,Institute for Social Research,people,trailing_punct
626422,F. C.,655698,F. C,place,trailing_punct
626507,W. C.,656288,W. C,person,trailing_punct
626526,Friedan’s,626527,Friedan,person,possessive
626540,John Bowlby’s,68853,John Bowlby,person,possessive
626556,"Jaccard,",679661,Jaccard,person,trailing_punct
626577,Bahr’s,416703,Bahr,person,possessive
626769,"1998b,",626703,1998b,period,trailing_punct
626947,R. W.,656159,R. W,person,trailing_punct
627072,”Contexts,598150,Contexts,person,leading_quote
627176,"Hart,",512648,Hart,people,trailing_punct
627237,L. Y.,656667,L. Y,person,trailing_punct
627465,Joseph Knight Jr.’s,193646,Joseph Knight Jr.,person,possessive
627776,Swedenborg’s,178430,Swedenborg,people,possessive
627786,Quinn’s,628708,Quinn,people,possessive
627814,Emanuel Swedenborg’s,345620,Emanuel Swedenborg,person,possessive
627829,Lang’s,223022,Lang,people,possessive
627830,Emmanuel Swedenborg’s,362760,Emmanuel Swedenborg,person,possessive
627873,Brooke’s,627822,Brooke,people,possessive
628235,Walters’s,226893,Walters,people,possessive
628248,Fawn Brodie’s,566256,Fawn Brodie,person,possessive
628257,John H. Wigger’s,344649,John H. Wigger,person,possessive
628649,Orsamus Turner’s,571156,Orsamus Turner,person,possessive
628713,P. Blakeslee’s,629211,P. Blakeslee,person,possessive
628714,Backman’s,628503,Backman,people,possessive
628718,Seager’s,628271,Seager,people,possessive
628727,the State of New-York(Albany:,629135,the State of New-York(Albany,people,trailing_punct
628774,Jennings’s,208301,Jennings,people,possessive
628807,Stephen C. Harper’s,569308,Stephen C. Harper,person,possessive
629008,J. Smith Jr’s,783106,J. Smith JR,person,possessive
629011,George Lane’s,159665,George Lane,person,possessive
629020,George Peck:,628527,George Peck,person,trailing_punct
629086,Dean Jessee’s,90651,Dean Jessee,person,possessive
629128,Richard L. Anderson’s,163667,Richard L. Anderson,person,possessive
629149,Neibaur’s,211141,Neibaur,people,possessive
629158,Edward Stevenson’s,67982,Edward Stevenson,person,possessive
629159,Rupp’s,211284,Rupp,person,possessive
629298,The Restoration(Salt Lake City:,568783,the Restoration(Salt Lake City,place,trailing_punct
629335,Mormonism’s,552308,Mormonism,people,possessive
629342,Anderson’s,62544,Anderson,person,possessive
629384,Hyde’s,9308,Hyde,person,possessive
629525,Joseph Don Carlos Young’s,216589,Joseph Don Carlos Young,person,possessive
629594,Eugene Young’s,165844,Eugene Young,person,possessive
629771,The Heavens are Open:,637927,The Heavens Are Open,concept,trailing_punct
629892,St. Anselm’s,768539,St. Anselm,place,possessive
629893,Bernard of Clairvaux’s,89905,Bernard of Clairvaux,person,possessive
629976,Elder Oaks’s,18487,Elder Oaks,place,possessive
630068,Emily V. Strong’s,562997,Emily V. Strong,person,possessive
630101,Nephi is Nephi’s,690896,Nephi is Nephi,people,possessive
630214,Mormon Student Manual:,75482,Mormon Student Manual,people,trailing_punct
630297,Gustaf Aulén’s,657588,Gustaf Aulén,person,possessive
630527,Woman Folly’s,630528,Woman Folly,concept,possessive
630536,Woman Folly’s,630529,Woman Folly,person,possessive
630601,"Lehi, Alma’s",672166,"Lehi, Alma",people,possessive
630678,Kishkumen’s,19225,Kishkumen,person,possessive
631077,Nibley’s,98002,Nibley,people,possessive
631104,Spencer’s,102038,Spencer,people,possessive
631162,John W. Welch’s,63750,John W. Welch,person,possessive
631196,Earl Wunderli’s,784762,Earl Wunderli,person,possessive
631248,Saul/Paul’s,699743,Saul/Paul,people,possessive
631337,Locke’s,572360,Locke,person,possessive
631536,Emory University School of Law’s,631709,Emory University School of Law,people,possessive
631641,Harry S. Truman’s,93963,Harry S. Truman,person,possessive
631695,"Reach the Children,",720897,Reach the Children,people,trailing_punct
631726,Stephen Kearny’s,211677,Stephen Kearny,person,possessive
631789,the Wasatch Front’s,67173,the Wasatch Front,people,possessive
631988,Alonzo Gaskill’s,568080,Alonzo Gaskill,person,possessive
632258,Jenson’s,381344,Jenson,people,possessive
632268,Naomi’s,19328,Naomi,person,possessive
632288,Boaz and Naomi’s,623859,Boaz and Naomi,people,possessive
632321,Daniel Belnap’s,328107,Daniel Belnap,person,possessive
632395,Augustine’s,62464,Augustine,person,possessive
632401,Alexander the Great’s,44943,Alexander the Great,people,possessive
632409,The Antiochene School’s,632408,the Antiochene School,people,possessive
632410,the Antiochene School’s,632408,the Antiochene School,people,possessive
632411,the Alexandrian School’s,479366,the Alexandrian School,people,possessive
632432,Tertullian’s,206095,Tertullian,person,possessive
632669,John Goldingay’s,624061,John Goldingay,person,possessive
632670,Immanuel Kant’s,576341,Immanuel Kant,person,possessive
632796,Sidney B. Sperry’s,90899,Sidney B. Sperry,person,possessive
632997,Ben-Hadad’s,37353,Ben-hadad,person,possessive
633022,Nelson Glueck’s,814588,Nelson Glueck,person,possessive
633239,"the fifteenth, sixteenth,",642272,"the fifteenth, sixteenth",period,trailing_punct
633247,Faith's,3495,Faith,concept,possessive
633310,Stephen Robinson’s,116105,Stephen Robinson,person,possessive
633352,Bart Ehrman’s,555377,Bart Ehrman,person,possessive
633589,Catholic Church’s,389088,Catholic Church,people,possessive
633702,Nephi3’s,594289,Nephi3,person,possessive
633805,Donald Parry’s,573461,Donald Parry,person,possessive
633818,George Laub’s,249429,George Laub,person,possessive
634382,John].,641304,John],person,trailing_punct
634644,Oscar Wilde’s,535671,Oscar Wilde,person,possessive
634645,Richard Strauss’s,634655,Richard Strauss,person,possessive
634789,Chapter I. Joseph's,388036,Chapter I. Joseph,person,possessive
634797,Chapter I. JOSEPH'S,388036,Chapter I. Joseph,person,possessive
634928,Abbott’s,625769,Abbott,people,possessive
635005,Gerald Lund’s,684606,Gerald Lund,person,possessive
635071,Susan Young Gates’s,379158,Susan Young Gates,person,possessive
635091,Alexander Neibaur’s,159703,Alexander Neibaur,person,possessive
635100,Edward Bonney’s,526041,Edward Bonney,person,possessive
635149,45]Joseph Smith’s,566422,45]Joseph Smith,person,possessive
635477,John Winthrop’s,117726,John Winthrop,person,possessive
635540,George Watt’s,629649,George Watt,person,possessive
635621,Caroline’s,65578,Caroline,people,possessive
635768,”Webster’s Dictionary 1828,774390,Webster’s Dictionary 1828,people,leading_quote
635903,George Peck’s,628527,George Peck,person,possessive
635904,Edward Durfee’s,525999,Edward Durfee,person,possessive
635906,John Swift’s,635224,John Swift,person,possessive
636263,James Campbell's,513602,James Campbell,person,possessive
636380,11:16.,204766,11:16,period,trailing_punct
636539,Romney’s,59857,Romney,person,possessive
636576,The Life Beyond(Salt Lake City:,572196,The Life Beyond(Salt Lake City,people,trailing_punct
636683,Erik Erikson’s,568539,Erik Erikson,person,possessive
636729,Religious Education’s,298283,Religious Education,people,possessive
636735,Millet’s,211119,Millet,person,possessive
636784,William Appleby’s,576872,William Appleby,person,possessive
636786,Josiah Quincy’s,55899,Josiah Quincy,person,possessive
636845,66]Joseph Smith’s,658376,66]Joseph Smith,person,possessive
636922,Arminius’s,342424,Arminius,people,possessive
637057,Brian Birch’s,809726,Brian Birch,person,possessive
637139,Shipps’s,216446,Shipps,people,possessive
637144,Mary Baker Eddy’s,637145,Mary Baker Eddy,person,possessive
637153,Ames’s,208553,Ames,person,possessive
637162,Norman Malcolm’s,637159,Norman Malcolm,person,possessive
637177,Mormon Theology(Salt Lake City:,571535,Mormon Theology(Salt Lake City,people,trailing_punct
637251,Draper and Rhodes’s,322223,Draper and Rhodes,people,possessive
637260,Granville Sharp’s,637310,Granville Sharp,person,possessive
637272,Hal Lindsey’s,619165,Hal Lindsey,person,possessive
637278,Richard Bauckham’s,579759,Richard Bauckham,person,possessive
637464,Andrew C. Skinner’s,70608,Andrew C. Skinner,person,possessive
637465,Andrew Skinner’s,555863,Andrew Skinner,person,possessive
637474,Augustus Caesar’s,393039,Augustus Caesar,people,possessive
637689,Richard Evans’s,68424,Richard Evans,person,possessive
637695,Elder Evans’s,71153,Elder Evans,person,possessive
637696,Paul Tillich’s,648518,Paul Tillich,person,possessive
637708,the Evans Chair’s,637675,the Evans Chair,people,possessive
637714,Madsen’s,637701,Madsen,people,possessive
637715,Truman Madsen’s,132181,Truman Madsen,person,possessive
637733,Douglas Davies's,637732,Douglas Davies,people,possessive
637736,Jonathan Edwards’s,104510,Jonathan Edwards,person,possessive
637788,Jerry Kaplan’s,637710,Jerry Kaplan,person,possessive
637976,The Most Correct Book:,770208,The Most Correct Book,concept,trailing_punct
638115,Brent L. Top’s,163874,Brent L. Top,person,possessive
638155,Moody’s,582493,Moody,people,possessive
638210,Maddox’s,104471,Maddox,person,possessive
638212,Heisenberg’s,654467,Heisenberg,person,possessive
638314,Robert Millet’s,62456,Robert Millet,person,possessive
638378,Dante Alighieri’s,114270,Dante Alighieri,person,possessive
638532,Nyssa’s,443904,Nyssa,person,possessive
638534,Basil’s,426359,Basil,person,possessive
638558,Sister Lydia’s,80070,Sister Lydia,people,possessive
638745,Bishop Wright’s,638743,Bishop Wright,person,possessive
638769,Sister Lydia's,80070,Sister Lydia,people,possessive
638782,Jesse Goldthwait's,638781,Jesse Goldthwait,person,possessive
638857,Bishop Hunter's,583715,Bishop Hunter,people,possessive
638858,Bishop Hunter's,247668,Bishop Hunter,person,possessive
638862,the average day's,626265,the average day,period,possessive
638865,Joseph W. Johnson's,49535,Joseph W. Johnson,person,possessive
638877,"the Books of Nephi,",387727,the Books of Nephi,people,trailing_punct
639016,Thomas L. Kane's,72937,Thomas L. Kane,person,possessive
639023,George III.,97156,George III,person,trailing_punct
639041,Winter Quarter's,88697,winter quarter,period,possessive
639046,Aunt Zina's,354784,Aunt Zina,person,possessive
639055,Ira Eldredge's,539478,Ira Eldredge,people,possessive
639074,Phillip B. Lewis's,526055,Phillip B. Lewis,person,possessive
639076,Kiama's,639075,Kiama,people,possessive
639215,Uncle Brigham's,343567,Uncle Brigham,person,possessive
639231,Samuel Knight's,317241,Samuel Knight,person,possessive
639232,John R. Murdock's,216702,John R. Murdock,person,possessive
639234,William H. Dame's,164902,William H. Dame,person,possessive
639240,Daniel D. McArthur's,250037,Daniel D. McArthur,person,possessive
639329,Eli Whipple's,562545,Eli Whipple,people,possessive
639356,St. George's,57338,St. George,place,possessive
639378,Pacific's,215959,Pacific,people,possessive
639422,John Wadley's,639367,John Wadley,person,possessive
639428,David R. Gill's,639612,David R. Gill,person,possessive
639605,Robert T. Burton's,108993,Robert T. Burton,person,possessive
639659,Earl Beaconsfield's,639653,Earl Beaconsfield,person,possessive
639707,Joseph W.'s,171556,Joseph W.,person,possessive
639727,Walter M. Gibson's,213784,Walter M. Gibson,person,possessive
639752,the end of an hour's,531269,the end of an hour,period,possessive
640038,Gadara’s,45345,Gadara,person,possessive
640216,Runesson et al.,640189,Runesson et al,person,trailing_punct
640442,Mark Mark,19267,Mark,person,duplicated_word
640464,Gospel’s,18890,Gospel,concept,possessive
640527,Baptism’s,3522,Baptism,concept,possessive
640559,Shon D. Hopkin’s,322452,Shon D. Hopkin,people,possessive
640842,"John the Baptist, Elijah,",557772,"John the Baptist, Elijah",person,trailing_punct
641088,Eugene Peterson’s,637270,Eugene Peterson,person,possessive
641310,John] .,641304,John],person,trailing_punct
641626,Simon Magus’s,46582,Simon Magus,person,possessive
641676,Judas’s,19108,Judas,person,possessive
641805,World's,435747,World,period,possessive
641983,Henry W. Bigler's,214026,Henry W. Bigler,person,possessive
642071,Page 25:,768175,Page 25,concept,trailing_punct
642161,Lalla Amira’s,642155,Lalla Amira,person,possessive
642325,Orin Parker’s,642286,Orin Parker,person,possessive
642408,Putnam’s,518498,Putnam,people,possessive
642425,Thimme’s,642424,Thimme,person,possessive
642427,Bousquet’s,642444,Bousquet,people,possessive
642442,Bousquet’s,642426,Bousquet,person,possessive
642605,Hud’s,462229,Hud,people,possessive
642670,Ath-Tha’labi’s,642710,Ath-Tha’labi,person,possessive
642900,An-Nisaburi’s,642925,An-Nisaburi,person,possessive
643003,Tarikh al-’Arab,435789,Tarikh,people,pronunciation_tail
643123,Muhammad ‘Abdu’s,643120,Muhammad ‘Abdu,person,possessive
643143,Sarekat Islam’s,643142,Sarekat Islam,person,possessive
643196,Sister Hammond's,91262,Sister Hammond,person,possessive
643243,J. H. Napela's,551376,J. H. Napela,person,possessive
643488,R. H. Charles’s,421874,R. H. Charles,person,possessive
643839,John Gee’s,165956,John Gee,person,possessive
643929,Brian Hauglid’s,619751,Brian Hauglid,person,possessive
643979,the Early Life of Abraham:,166183,the Early Life of Abraham,people,trailing_punct
644055,St. Ambrose’s,644048,St. Ambrose,place,possessive
644072,Pagels’s,644071,Pagels,person,possessive
644082,Locke’s,405625,Locke,concept,possessive
644194,Kerry Muhlestein’s,56622,Kerry Muhlestein,person,possessive
644513,Hurlbut’s,208414,Hurlbut,people,possessive
644535,Kidd’s,469394,Kidd,person,possessive
644670,Helen Mar’s,165207,Helen Mar,person,possessive
644713,Lewis’s,55736,Lewis,person,possessive
644872,Interpreter’s Bible(New York:,573796,Interpreter’s Bible(New York,person,trailing_punct
645079,Michael Williams’s,99140,Michael Williams,person,possessive
645098,Samael’s,775008,Samael,person,possessive
645168,Adam Adam,3289,Adam,person,duplicated_word
645285,Hutch’s,645286,Hutch,people,possessive
645321,Willard Richard’s,523757,Willard Richard,person,possessive
645387,Xu Shen’s,645380,Xu Shen,person,possessive
645601,Durkheim’s,653676,Durkheim,people,possessive
645602,Rodney Stark’s,109815,Rodney Stark,person,possessive
645605,Durkheim’s,635431,Durkheim,person,possessive
645703,Andrew Greeley’s,645704,Andrew Greeley,person,possessive
645712,Thomas F. O’Dea’s,645714,Thomas F. O’Dea,person,possessive
645898,Ani’s,645891,Ani,person,possessive
646046,Michael Ing’s,645465,Michael Ing,person,possessive
646088,English Dictionary’s,93405,English Dictionary,concept,possessive
646277,Janne Sjodahl’s,634422,Janne Sjodahl,person,possessive
646414,A. Culbertson’s,612072,A. Culbertson,person,possessive
646433,George F. Richards’s,63241,George F. Richards,person,possessive
646481,Nathan O. Hatch's,163744,Nathan O. Hatch,person,possessive
646558,Adam Clark’s,288489,Adam Clark,person,possessive
646584,"Zina Card Brown Family Collection,",164014,Zina Card Brown Family Collection,people,trailing_punct
646585,”Mormon Midwife,293499,Mormon Midwife,person,leading_quote
646653,Stapley’s,211720,Stapley,people,possessive
646689,Billy Graham’s,68067,Billy Graham,person,possessive
646704,Rabbi Muntzberg’s,646701,Rabbi Muntzberg,person,possessive
646764,Herbert Danby’s,600904,Herbert Danby,person,possessive
647079,"5:10,",49463,5:10,period,trailing_punct
647272,"the Corinthians,2d ed.",647375,"the Corinthians,2d ed",people,trailing_punct
647786,Ïá¿¶Î¼Î±.,648596,Ïá¿¶Î¼Î±,people,trailing_punct
648408,"10:14,",23300,10:14,period,trailing_punct
648972,"F. F. Bruce,",557353,F. F. Bruce,person,trailing_punct
648991,"Fitzmyer,",650226,Fitzmyer,people,trailing_punct
649687,John Gee.,165956,John Gee,person,trailing_punct
650047,"á¼Î´ÎµÎ»ÏÎ¿Î¯ Î¼Î¿Ï ,",647191,á¼Î´ÎµÎ»ÏÎ¿Î¯ Î¼Î¿Ï,person,trailing_punct
650687,Immortal Man’s,650686,Immortal Man,people,possessive
650796,B. H. Robert’s,815764,B. H. Robert,person,possessive
650859,Woolley’s,799914,Woolley,people,possessive
650994,Jessee’s,290287,Jessee,people,possessive
651096,Lebolo’s,165919,Lebolo,person,possessive
651252,Elder Robert’s,521579,Elder Robert,person,possessive
651485,Leo’s,446407,Leo,people,possessive
651492,St. Clement’s,817696,St. Clement,people,possessive
651501,Alberic’s,389047,Alberic,people,possessive
651844,Otto IV.,651835,Otto IV,person,trailing_punct
651845,Frederick’s,133440,Frederick,person,possessive
651850,Frederick’s,262284,Frederick,place,possessive
652153,King Ahaz’s,232830,King Ahaz,people,possessive
652299,van Selms’s,652346,van Selms,person,possessive
652388,Brevard Childs’s,652304,Brevard Childs,person,possessive
652430,"Smith-Christopher,",617573,Smith-Christopher,people,trailing_punct
652564,“mount Zion,19881,Mount Zion,place,leading_quote
652573,Obadiah’s,19421,Obadiah,person,possessive
652747,Luke Luke,19262,Luke,person,duplicated_word
653562,Scanzoni’s,655569,Scanzoni,people,possessive
653566,Donahue’s,581341,Donahue,person,possessive
653567,Stott’s,293559,Stott,person,possessive
653571,McNamara’s,653569,McNamara,people,possessive
653572,Warner’s,66212,Warner,people,possessive
653634,D. L.,654308,D. L,person,trailing_punct
653729,Durbin’s,653815,Durbin,person,possessive
653949,Gouldner’s,653674,Gouldner,people,possessive
654009,Goldscheider’s,653176,Goldscheider,person,possessive
654191,Moberg’s,654279,Moberg,person,possessive
654262,R. C.,656041,R. C,person,trailing_punct
654450,Capra’s,654497,Capra,person,possessive
654461,Thomas Young’s,530344,Thomas Young,person,possessive
654464,Bohr’s,654486,Bohr,person,possessive
654474,De Broglie’s,654475,De Broglie,person,possessive
654645,"Washington, D.C:",653789,"Washington, D.C",place,trailing_punct
654689,“Educational Guidance in Human Love,654600,Educational Guidance in Human Love,concept,leading_quote
654726,Martin et al.,654725,Martin et al,person,trailing_punct
654754,"Church of Christ,",57810,Church of Christ,people,trailing_punct
655118,Peter Berger’s,655484,Peter Berger,person,possessive
655123,Cantril’s,655176,Cantril,people,possessive
655124,Appendix A.,779738,Appendix A,person,trailing_punct
655149,Family Life’s,91978,Family Life,people,possessive
655246,Smyth’s,371125,Smyth,person,possessive
655473,John Mack Faragher’s,815124,John Mack Faragher,person,possessive
655571,LaHaye’s,655573,LaHaye,people,possessive
655574,Beverly LaHaye’s,654351,Beverly LaHaye,person,possessive
655586,Tim LaHaye’s,618698,Tim LaHaye,person,possessive
655717,Nye et al.,655716,Nye et al,person,trailing_punct
655951,Ellis’s,240910,Ellis,person,possessive
655985,"S. L.,",654977,S. L,person,trailing_punct
656074,Bergin’s,554769,Bergin,person,possessive
656111,DSM-III-R’s,656108,DSM-III-R,people,possessive
656112,Whorf’s,769943,Whorf,people,possessive
656253,H. G.,786242,H. G,person,trailing_punct
656611,"L. Y.,",656667,L. Y,person,trailing_punct
656805,King Pharoah's,656804,King Pharoah,person,possessive
656942,Sister Eliza's,352774,Sister Eliza,people,possessive
656951,Sister Zina's,354131,Sister Zina,person,possessive
656965,Woman's,34495,Woman,people,possessive
657052,Sister Prescendia's,657032,Sister Prescendia,people,possessive
657084,Sister Bathsheba's,657068,Sister Bathsheba,people,possessive
657145,three day's,387584,three day,period,possessive
657163,Sister Whitney's,194296,Sister Whitney,people,possessive
657315,Sarah Ann's,357363,Sarah Ann,person,possessive
657320,Helen Mar Whitney's,67031,Helen Mar Whitney,person,possessive
657383,Stephen Neill’s,637143,Stephen Neill,person,possessive
657385,Paul Avis’s,657424,Paul Avis,person,possessive
657508,Theodore Beza’s,473589,Theodore Beza,person,possessive
657585,Quasten’s,610619,Quasten,person,possessive
657597,Anselm of Canterbury’s,630299,Anselm of Canterbury,people,possessive
657600,Anselm’s,109553,Anselm,people,possessive
657602,Irenaeus’s,412596,Irenaeus,people,possessive
657955,Douglas Davies’s,557595,Douglas Davies,person,possessive
657959,Barth’s,347950,Barth,place,possessive
657969,Harry Pappas’s,657958,Harry Pappas,person,possessive
658097,"50]Brigham Young,",564892,50]Brigham Young,people,trailing_punct
658098,Ronald H. Nash’s,121743,Ronald H. Nash,person,possessive
658104,"Saint,",22389,Saint,place,trailing_punct
658120,Peter Abelard’s,630301,Peter Abelard,person,possessive
658132,Ernst Troeltsch’s,653507,Ernst Troeltsch,person,possessive
658193,Jaroslav Pelikan’s,344131,Jaroslav Pelikan,person,possessive
658199,York City:,171926,York City,place,trailing_punct
658260,Steve Davis’s,657537,Steve Davis,person,possessive
658514,Parry’s,557884,Parry,people,possessive
658615,Rabbi Eleazar’s,473732,Rabbi Eleazar,person,possessive
659738,John Hilton III’s,77198,John Hilton III,person,possessive
659755,Charles Swift’s,325062,Charles Swift,person,possessive
659856,Allport’s,653565,Allport,people,possessive
659976,Sacvan Bercovitch’s,659967,Sacvan Bercovitch,person,possessive
659977,Bercovitch’s,660023,Bercovitch,people,possessive
660277,Saint John's,421641,Saint John,person,possessive
660417,Luke xxiv.,388067,Luke xxiv,person,trailing_punct
660432,the beginning of God's,634879,the beginning of God,period,possessive
660462,Joseph Fielding's,67752,Joseph Fielding,person,possessive
660855,Utah Valley’s,211808,Utah Valley,people,possessive
660891,Dating Dating,115025,Dating,person,duplicated_word
661592,Austin King's,197099,Austin King,person,possessive
661816,"the Congregational Church,",351130,the Congregational Church,people,trailing_punct
661969,Stoddard v. Smith Sr.,661974,Stoddard v. Smith Sr,person,trailing_punct
662566,Smith v. Guthrie:,662438,Smith v. Guthrie,person,trailing_punct
662645,Dana v. Brink:,524093,Dana v. Brink,person,trailing_punct
662755,Jeremiah Smith Sr.,662754,Jeremiah Smith Sr,person,trailing_punct
662793,People v. Williams 1:,662780,People v. Williams 1,person,trailing_punct
663228,Law et al.,525510,Law et al,person,trailing_punct
663741,"January 12, 1838:",196873,"January 12, 1838",period,trailing_punct
664120,James v.,388107,James v,person,trailing_punct
665256,Josiah Lamborn:,209939,Josiah Lamborn,person,trailing_punct
665718,Far West:,29774,Far West,place,trailing_punct
665767,"Aristotle,",75109,Aristotle,people,trailing_punct
665959,Rabban Johanan’s,665956,Rabban Johanan,person,possessive
666287,Babylonian New Year’s,769248,Babylonian New Year,period,possessive
666289,The King .,797876,The King,concept,trailing_punct
666316,"St. Maximus,",800885,St. Maximus,place,trailing_punct
666318,H. Leclerq’s,666307,H. Leclerq,person,possessive
666595,Widengren’s,617625,Widengren,people,possessive
666976,43]Joseph Smith’s,638597,43]Joseph Smith,person,possessive
667430,Marcion’s,434637,Marcion,people,possessive
667542,Luke Jesus’s,667533,Luke Jesus,person,possessive
667713,Mark Mark’s,640442,Mark Mark,person,possessive
667806,Thomas P. Rausch’s,667226,Thomas P. Rausch,person,possessive
667995,the Gospel of John’s,48284,the Gospel of John,place,possessive
668015,James Charlesworth’s,566438,James Charlesworth,person,possessive
668133,Eric Huntsman’s,557763,Eric Huntsman,person,possessive
668149,King Saul’s,44745,King Saul,person,possessive
668197,"The Epistles of John,",417601,The Epistles of John,concept,trailing_punct
668218,"English Translation,",466048,English Translation,people,trailing_punct
668337,McConkie’s,58554,McConkie,person,possessive
668530,James Adair’s,531334,James Adair,person,possessive
668532,Ethan Smith’s,102713,Ethan Smith,person,possessive
668548,Ethan’s,36424,Ethan,person,possessive
668569,Harold Hougey’s,668544,Harold Hougey,person,possessive
668572,Sandra Tanner’s,566403,Sandra Tanner,person,possessive
668585,George D. Smith’s,344505,George D. Smith,person,possessive
668599,Brigham D. Madsen’s,217771,Brigham D. Madsen,person,possessive
668889,Montgomery’s,350134,Montgomery,people,possessive
669112,Great Spirit’s,668841,Great Spirit,place,possessive
669261,xiv.,650972,XIV,person,trailing_punct
669514,Beverly.,217164,Beverly,place,trailing_punct
670532,"the HamGodbe Papers,",670314,the HamGodbe Papers,people,trailing_punct
671399,James Gordon Bennett Sr.,671629,James Gordon Bennett Sr,person,trailing_punct
671736,13:35.,23252,13:35,period,trailing_punct
671825,Hans Christian Andersen's,94396,Hans Christian Andersen,person,possessive
671849,Ben Adhem's,671846,Ben Adhem,person,possessive
671908,John Locke's,54938,John Locke,person,possessive
671959,Bert’s,60421,Bert,person,possessive
672152,Elder Brown’s,233452,Elder Brown,person,possessive
672159,Todd’s,58928,Todd,person,possessive
672250,Supper’s,477705,Supper,concept,possessive
672326,Jack H. Goaslind Jr.,165315,Jack H. Goaslind Jr,person,trailing_punct
672358,16:19;,51654,16:19,period,trailing_punct
672406,Elder Cowley’s,55831,Elder Cowley,person,possessive
672507,Japheth’s,19077,Japheth,person,possessive
672508,Javan’s,36063,Javan,person,possessive
672832,Kin Yan Cante’s,672830,Kin Yan Cante,person,possessive
672879,Sister de Jager’s,677451,Sister de Jager,person,possessive
672948,Judy Kearns’s,672953,Judy Kearns,person,possessive
672949,Judy’s,221717,Judy,person,possessive
672975,Lester’s,672976,Lester,people,possessive
673034,Elder Spori’s,673032,Elder Spori,person,possessive
673039,Jacob Spori’s,338984,Jacob Spori,person,possessive
673061,Gotlieb’s,673063,Gotlieb,person,possessive
673137,Sergeant Carrington’s,673136,Sergeant Carrington,person,possessive
673190,Sister Smith’s,56381,Sister Smith,person,possessive
673194,William Wood’s,665079,William Wood,person,possessive
673237,Sister Hansen’s,592831,Sister Hansen,person,possessive
673264,Jonas Hanway’s,673263,Jonas Hanway,person,possessive
673271,Mirian’s,673270,Mirian,people,possessive
673471,John Henry Newman’s,121820,John Henry Newman,person,possessive
673512,Melanie’s,57400,Melanie,person,possessive
673552,"the end of the month,",66616,the end of the month,period,trailing_punct
673590,Ali Hafid’s,673589,Ali Hafid,person,possessive
673601,Alma Elizabeth’s,673596,Alma Elizabeth,person,possessive
673749,Ho Nam’s,386143,Ho Nam,person,possessive
673872,Phil Garland’s,673863,Phil Garland,person,possessive
674159,Abu’s,471657,Abu,people,possessive
674192,Andy’s,111938,Andy,person,possessive
674278,Boston College’s,76529,Boston College,people,possessive
674312,the University of Southern California’s,85415,the University of Southern California,people,possessive
674359,Robin Hood’s,484490,Robin Hood,person,possessive
674395,Yumul’s,674393,Yumul,person,possessive
674421,Shelly’s,678493,Shelly,concept,possessive
674504,Elder Featherstone’s,72297,Elder Featherstone,person,possessive
674560,"Constant Companion,",674595,Constant Companion,person,trailing_punct
674576,Liv’s,486080,Liv,person,possessive
674646,Sister Cannon’s,56396,Sister Cannon,people,possessive
674648,Elaine’s,60424,Elaine,person,possessive
674663,Newell K. Whitney’s,150079,Newell K. Whitney,person,possessive
674703,Patrick’s,117822,Patrick,person,possessive
674707,Michael’s,19317,Michael,person,possessive
674709,Michael O’Brien’s,674706,Michael O’Brien,person,possessive
674758,Kitty’s,117393,Kitty,person,possessive
674855,Malcolm Greenaway’s,674851,Malcolm Greenaway,person,possessive
674860,Erroll Bennett’s,674861,Erroll Bennett,person,possessive
674869,Erroll’s,674888,Erroll,people,possessive
